44787,447**,*****
2012,201**,*****
4000,400**,*****
6930,693**,*****
41934,419**,*****
5271,527**,*****
6575,657**,*****
47829,478**,*****
47238,472**,*****
23015,230**,*****
42470,424**,*****
2410,241**,*****
21416,214**,*****
49084,490**,*****
21656,216**,*****
2135,213**,*****
21337,213**,*****
44761,447**,*****
44684,446**,*****
46649,466**,*****
34204,342**,*****
1326,132**,*****
49498,494**,*****
46227,462**,*****
44059,440**,*****
3747,374**,*****
21588,215**,*****
8073,807**,*****
61680,616**,*****
42761,427**,*****
49252,492**,*****
5533,553**,*****
42151,421**,*****
41051,410**,*****
22506,225**,*****
62408,624**,*****
46702,467**,*****
7016,701**,*****
4039,403**,*****
8819,881**,*****
8242,824**,*****
61632,616**,*****
34116,341**,*****
6360,636**,*****
44019,440**,*****
34062,340**,*****
42678,426**,*****
5696,569**,*****
41465,414**,*****
34395,343**,*****
48952,489**,*****
34629,346**,*****
7944,794**,*****
47008,470**,*****
23017,230**,*****
61482,614**,*****
61468,614**,*****
44916,449**,*****
41141,411**,*****
34993,349**,*****
35311,353**,*****
5324,532**,*****
46742,467**,*****
41194,411**,*****
22149,221**,*****
1657,165**,*****
8246,824**,*****
46018,460**,*****
41481,414**,*****
46773,467**,*****
2781,278**,*****
34091,340**,*****
34960,349**,*****
4725,472**,*****
5257,525**,*****
1633,163**,*****
4903,490**,*****
46701,467**,*****
42902,429**,*****
44696,446**,*****
44956,449**,*****
3085,308**,*****
3495,349**,*****
47042,470**,*****
7382,738**,*****
4714,471**,*****
2737,273**,*****
42468,424**,*****
47230,472**,*****
4366,436**,*****
8748,874**,*****
8315,831**,*****
1643,164**,*****
62273,622**,*****
61051,610**,*****
41966,419**,*****
46313,463**,*****
3127,312**,*****
4040,404**,*****
41001,410**,*****
46910,469**,*****
47547,475**,*****
35264,352**,*****
35035,350**,*****
6377,637**,*****
34227,342**,*****
3725,372**,*****
42644,426**,*****
46285,462**,*****
1112,111**,*****
8803,880**,*****
61104,611**,*****
44001,440**,*****
21649,216**,*****
23047,230**,*****
35427,354**,*****
4569,456**,*****
2174,217**,*****
2747,274**,*****
45003,450**,*****
2596,259**,*****
41719,417**,*****
3007,300**,*****
7038,703**,*****
47221,472**,*****
44637,446**,*****
6950,695**,*****
2872,287**,*****
34357,343**,*****
2845,284**,*****
5015,501**,*****
7422,742**,*****
7606,760**,*****
61188,611**,*****
21106,211**,*****
34676,346**,*****
1480,148**,*****
1461,146**,*****
46724,467**,*****
42941,429**,*****
8717,871**,*****
61990,619**,*****
61602,616**,*****
41736,417**,*****
2092,209**,*****
3729,372**,*****
3697,369**,*****
5301,530**,*****
1083,108**,*****
41740,417**,*****
41747,417**,*****
44941,449**,*****
3413,341**,*****
6951,695**,*****
21410,214**,*****
34154,341**,*****
5760,576**,*****
5066,506**,*****
7689,768**,*****
1030,103**,*****
2637,263**,*****
22786,227**,*****
47111,471**,*****
42160,421**,*****
4793,479**,*****
1325,132**,*****
1305,130**,*****
3410,341**,*****
2797,279**,*****
21113,211**,*****
3783,378**,*****
49527,495**,*****
42454,424**,*****
23105,231**,*****
3642,364**,*****
62345,623**,*****
4778,477**,*****
41125,411**,*****
21540,215**,*****
21352,213**,*****
62368,623**,*****
4988,498**,*****
22156,221**,*****
42609,426**,*****
8623,862**,*****
47023,470**,*****
42412,424**,*****
3440,344**,*****
23011,230**,*****
22122,221**,*****
4345,434**,*****
61649,616**,*****
23031,230**,*****
41794,417**,*****
49213,492**,*****
42063,420**,*****
3005,300**,*****
61167,611**,*****
8757,875**,*****
35389,353**,*****
61437,614**,*****
3334,333**,*****
8539,853**,*****
62404,624**,*****
34177,341**,*****
8026,802**,*****
22538,225**,*****
41060,410**,*****
46983,469**,*****
2785,278**,*****
46056,460**,*****
41755,417**,*****
4921,492**,*****
4805,480**,*****
3342,334**,*****
5758,575**,*****
41545,415**,*****
22356,223**,*****
7677,767**,*****
41057,410**,*****
44491,444**,*****
44710,447**,*****
7248,724**,*****
3198,319**,*****
23016,230**,*****
2118,211**,*****
2493,249**,*****
4009,400**,*****
61042,610**,*****
5782,578**,*****
4800,480**,*****
22150,221**,*****
46212,462**,*****
21917,219**,*****
7739,773**,*****
1478,147**,*****
4945,494**,*****
41144,411**,*****
48485,484**,*****
61476,614**,*****
4109,410**,*****
42662,426**,*****
61222,612**,*****
4338,433**,*****
61213,612**,*****
8656,865**,*****
49237,492**,*****
7384,738**,*****
8801,880**,*****
61270,612**,*****
6959,695**,*****
35333,353**,*****
41788,417**,*****
46028,460**,*****
35384,353**,*****
2218,221**,*****
1478,147**,*****
8028,802**,*****
22677,226**,*****
61174,611**,*****
21543,215**,*****
4904,490**,*****
41506,415**,*****
49234,492**,*****
1189,118**,*****
5252,525**,*****
6786,678**,*****
61694,616**,*****
42283,422**,*****
48286,482**,*****
62305,623**,*****
46723,467**,*****
2717,271**,*****
48246,482**,*****
3745,374**,*****
5735,573**,*****
44954,449**,*****
8649,864**,*****
34570,345**,*****
47712,477**,*****
41215,412**,*****
42455,424**,*****
44224,442**,*****
3133,313**,*****
2865,286**,*****
8262,826**,*****
4106,410**,*****
41786,417**,*****
22207,222**,*****
41169,411**,*****
35331,353**,*****
34306,343**,*****
47342,473**,*****
7040,704**,*****
61430,614**,*****
3011,301**,*****
4307,430**,*****
46004,460**,*****
46701,467**,*****
22830,228**,*****
3683,368**,*****
3390,339**,*****
1070,107**,*****
22357,223**,*****
61641,616**,*****
22187,221**,*****
42272,422**,*****
61060,610**,*****
44512,445**,*****
1370,137**,*****
23041,230**,*****
7424,742**,*****
44257,442**,*****
46314,463**,*****
4704,470**,*****
34389,343**,*****
7008,700**,*****
5731,573**,*****
6937,693**,*****
41218,412**,*****
35050,350**,*****
47546,475**,*****
4054,405**,*****
49388,493**,*****
7624,762**,*****
35298,352**,*****
1440,144**,*****
3300,330**,*****
2079,207**,*****
2842,284**,*****
21406,214**,*****
21427,214**,*****
3466,346**,*****
62224,622**,*****
1830,183**,*****
42624,426**,*****
48228,482**,*****
1093,109**,*****
3311,331**,*****
41413,414**,*****
23044,230**,*****
62077,620**,*****
23105,231**,*****
5347,534**,*****
3439,343**,*****
5260,526**,*****
49242,492**,*****
22789,227**,*****
4959,495**,*****
3020,302**,*****
44067,440**,*****
22504,225**,*****
41121,411**,*****
21940,219**,*****
1376,137**,*****
4800,480**,*****
7604,760**,*****
8353,835**,*****
47033,470**,*****
41153,411**,*****
48506,485**,*****
4184,418**,*****
22818,228**,*****
4151,415**,*****
4532,453**,*****
5343,534**,*****
48401,484**,*****
46063,460**,*****
2745,274**,*****
4367,436**,*****
23017,230**,*****
7051,705**,*****
5636,563**,*****
3041,304**,*****
48719,487**,*****
35272,352**,*****
61133,611**,*****
61926,619**,*****
1467,146**,*****
1210,121**,*****
21686,216**,*****
8783,878**,*****
7312,731**,*****
44906,449**,*****
5041,504**,*****
42508,425**,*****
2255,225**,*****
35368,353**,*****
8623,862**,*****
42450,424**,*****
7293,729**,*****
34522,345**,*****
2220,222**,*****
42122,421**,*****
7446,744**,*****
7442,744**,*****
4049,404**,*****
48223,482**,*****
34528,345**,*****
61913,619**,*****
47196,471**,*****
35040,350**,*****
61926,619**,*****
22366,223**,*****
1183,118**,*****
1061,106**,*****
3318,331**,*****
3355,335**,*****
49485,494**,*****
49359,493**,*****
3311,331**,*****
3355,335**,*****
8852,885**,*****
42927,429**,*****
22243,222**,*****
8746,874**,*****
46971,469**,*****
1224,122**,*****
6343,634**,*****
48805,488**,*****
22754,227**,*****
5253,525**,*****
4718,471**,*****
47144,471**,*****
42175,421**,*****
41572,415**,*****
8009,800**,*****
2021,202**,*****
7058,705**,*****
41502,415**,*****
7917,791**,*****
7722,772**,*****
7948,794**,*****
8200,820**,*****
46295,462**,*****
3971,397**,*****
42283,422**,*****
21421,214**,*****
2019,201**,*****
4115,411**,*****
1034,103**,*****
48102,481**,*****
62238,622**,*****
46082,460**,*****
3134,313**,*****
6687,668**,*****
48264,482**,*****
34507,345**,*****
7299,729**,*****
7288,728**,*****
61439,614**,*****
22837,228**,*****
21457,214**,*****
23015,230**,*****
22812,228**,*****
1731,173**,*****
2138,213**,*****
47775,477**,*****
8303,830**,*****
35331,353**,*****
49308,493**,*****
23055,230**,*****
4775,477**,*****
6023,602**,*****
7017,701**,*****
8316,831**,*****
48510,485**,*****
7780,778**,*****
23039,230**,*****
1044,104**,*****
46729,467**,*****
8728,872**,*****
41795,417**,*****
49254,492**,*****
41940,419**,*****
48747,487**,*****
41534,415**,*****
43013,430**,*****
3400,340**,*****
3480,348**,*****
47787,477**,*****
4010,401**,*****
1841,184**,*****
7733,773**,*****
5628,562**,*****
21352,213**,*****
44900,449**,*****
49431,494**,*****
5000,500**,*****
2569,256**,*****
7008,700**,*****
47123,471**,*****
3640,364**,*****
44914,449**,*****
41724,417**,*****
22168,221**,*****
4727,472**,*****
3089,308**,*****
7639,763**,*****
7420,742**,*****
2525,252**,*****
4976,497**,*****
34611,346**,*****
46711,467**,*****
42407,424**,*****
47346,473**,*****
1065,106**,*****
49252,492**,*****
61663,616**,*****
4084,408**,*****
46724,467**,*****
3115,311**,*****
48763,487**,*****
46327,463**,*****
61139,611**,*****
41805,418**,*****
7773,777**,*****
47550,475**,*****
61044,610**,*****
46023,460**,*****
47015,470**,*****
22567,225**,*****
61213,612**,*****
8749,874**,*****
7011,701**,*****
7383,738**,*****
7656,765**,*****
46773,467**,*****
4726,472**,*****
62060,620**,*****
42140,421**,*****
42161,421**,*****
61502,615**,*****
3446,344**,*****
7439,743**,*****
35324,353**,*****
41433,414**,*****
23110,231**,*****
22132,221**,*****
61124,611**,*****
46993,469**,*****
4397,439**,*****
34577,345**,*****
7273,727**,*****
3035,303**,*****
7677,767**,*****
48098,480**,*****
44492,444**,*****
34624,346**,*****
3714,371**,*****
3407,340**,*****
41561,415**,*****
4503,450**,*****
6118,611**,*****
7370,737**,*****
5353,535**,*****
42904,429**,*****
4335,433**,*****
2546,254**,*****
2778,277**,*****
48403,484**,*****
42464,424**,*****
42948,429**,*****
4554,455**,*****
43011,430**,*****
8748,874**,*****
4391,439**,*****
61433,614**,*****
44685,446**,*****
22504,225**,*****
8746,874**,*****
46226,462**,*****
8706,870**,*****
49386,493**,*****
46706,467**,*****
21534,215**,*****
22564,225**,*****
1075,107**,*****
5271,527**,*****
22172,221**,*****
46283,462**,*****
6093,609**,*****
46636,466**,*****
49016,490**,*****
46708,467**,*****
49213,492**,*****
7678,767**,*****
23034,230**,*****
62304,623**,*****
41102,411**,*****
42205,422**,*****
22106,221**,*****
46706,467**,*****
22318,223**,*****
41588,415**,*****
7965,796**,*****
1643,164**,*****
49316,493**,*****
22346,223**,*****
3979,397**,*****
4574,457**,*****
23018,230**,*****
21996,219**,*****
8807,880**,*****
7620,762**,*****
22178,221**,*****
48402,484**,*****
5749,574**,*****
44070,440**,*****
3355,335**,*****
8619,861**,*****
22556,225**,*****
47555,475**,*****
21912,219**,*****
8635,863**,*****
22544,225**,*****
4610,461**,*****
47526,475**,*****
1473,147**,*****
46966,469**,*****
22326,223**,*****
8622,862**,*****
7318,731**,*****
34206,342**,*****
42922,429**,*****
8281,828**,*****
49051,490**,*****
42244,422**,*****
8537,853**,*****
4916,491**,*****
23123,231**,*****
3054,305**,*****
7660,766**,*****
61763,617**,*****
1378,137**,*****
6204,620**,*****
2605,260**,*****
23044,230**,*****
46742,467**,*****
5762,576**,*****
7213,721**,*****
46636,466**,*****
34187,341**,*****
41811,418**,*****
7016,701**,*****
4106,410**,*****
21504,215**,*****
1300,130**,*****
7311,731**,*****
61427,614**,*****
41863,418**,*****
46723,467**,*****
4208,420**,*****
49269,492**,*****
8737,873**,*****
47774,477**,*****
35271,352**,*****
61045,610**,*****
8812,881**,*****
42998,429**,*****
42125,421**,*****
3939,393**,*****
61660,616**,*****
49000,490**,*****
22791,227**,*****
44632,446**,*****
22124,221**,*****
42661,426**,*****
48770,487**,*****
4995,499**,*****
62047,620**,*****
6626,662**,*****
4633,463**,*****
6105,610**,*****
41907,419**,*****
7290,729**,*****
4017,401**,*****
2880,288**,*****
34563,345**,*****
21424,214**,*****
49339,493**,*****
47291,472**,*****
1643,164**,*****
7362,736**,*****
5713,571**,*****
34909,349**,*****
6588,658**,*****
5634,563**,*****
46989,469**,*****
41544,415**,*****
34314,343**,*****
6528,652**,*****
3498,349**,*****
22779,227**,*****
48508,485**,*****
5675,567**,*****
35333,353**,*****
5366,536**,*****
35383,353**,*****
4323,432**,*****
44614,446**,*****
34424,344**,*****
2812,281**,*****
23029,230**,*****
47541,475**,*****
22643,226**,*****
23061,230**,*****
42614,426**,*****
5784,578**,*****
62241,622**,*****
22358,223**,*****
42454,424**,*****
42764,427**,*****
4345,434**,*****
2543,254**,*****
34586,345**,*****
5369,536**,*****
21369,213**,*****
48001,480**,*****
7951,795**,*****
47581,475**,*****
42498,424**,*****
5724,572**,*****
3114,311**,*****
34107,341**,*****
22708,227**,*****
42708,427**,*****
8854,885**,*****
1125,112**,*****
2769,276**,*****
1112,111**,*****
22372,223**,*****
41134,411**,*****
5731,573**,*****
34390,343**,*****
42799,427**,*****
34659,346**,*****
41831,418**,*****
7909,790**,*****
34073,340**,*****
44739,447**,*****
3022,302**,*****
8852,885**,*****
48287,482**,*****
34646,346**,*****
23117,231**,*****
2769,276**,*****
1440,144**,*****
4068,406**,*****
21313,213**,*****
3405,340**,*****
3340,334**,*****
2478,247**,*****
6644,664**,*****
8242,824**,*****
5774,577**,*****
48054,480**,*****
47147,471**,*****
34345,343**,*****
1221,122**,*****
3496,349**,*****
6949,694**,*****
8762,876**,*****
49076,490**,*****
4382,438**,*****
46047,460**,*****
48465,484**,*****
7305,730**,*****
3728,372**,*****
41496,414**,*****
2237,223**,*****
23051,230**,*****
4338,433**,*****
4034,403**,*****
61500,615**,*****
4391,439**,*****
4357,435**,*****
42976,429**,*****
42445,424**,*****
34979,349**,*****
47826,478**,*****
34602,346**,*****
8701,870**,*****
62265,622**,*****
3999,399**,*****
7963,796**,*****
48291,482**,*****
7638,763**,*****
4998,499**,*****
42401,424**,*****
4723,472**,*****
1848,184**,*****
6120,612**,*****
47368,473**,*****
34424,344**,*****
3402,340**,*****
3053,305**,*****
23103,231**,*****
3035,303**,*****
1045,104**,*****
48723,487**,*****
46031,460**,*****
21017,210**,*****
44468,444**,*****
2182,218**,*****
3739,373**,*****
1135,113**,*****
7923,792**,*****
3463,346**,*****
7654,765**,*****
47800,478**,*****
8626,862**,*****
41760,417**,*****
1051,105**,*****
2475,247**,*****
2015,201**,*****
34604,346**,*****
46595,465**,*****
1152,115**,*****
7268,726**,*****
8297,829**,*****
8237,823**,*****
7294,729**,*****
7273,727**,*****
2781,278**,*****
41412,414**,*****
41157,411**,*****
44741,447**,*****
47050,470**,*****
3091,309**,*****
41719,417**,*****
1633,163**,*****
48402,484**,*****
61122,611**,*****
4914,491**,*****
21412,214**,*****
42799,427**,*****
8818,881**,*****
35426,354**,*****
7928,792**,*****
6572,657**,*****
61083,610**,*****
61244,612**,*****
3393,339**,*****
8041,804**,*****
7970,797**,*****
22652,226**,*****
4598,459**,*****
5265,526**,*****
22518,225**,*****
3065,306**,*****
7628,762**,*****
34139,341**,*****
3789,378**,*****
61072,610**,*****
2191,219**,*****
35269,352**,*****
3501,350**,*****
8310,831**,*****
2162,216**,*****
7248,724**,*****
8635,863**,*****
34987,349**,*****
3500,350**,*****
8351,835**,*****
41111,411**,*****
2791,279**,*****
8278,827**,*****
3337,333**,*****
2490,249**,*****
49367,493**,*****
44721,447**,*****
61677,616**,*****
35321,353**,*****
42988,429**,*****
46751,467**,*****
3115,311**,*****
47590,475**,*****
22826,228**,*****
3405,340**,*****
8713,871**,*****
2436,243**,*****
21906,219**,*****
22215,222**,*****
46750,467**,*****
49096,490**,*****
4103,410**,*****
34068,340**,*****
42503,425**,*****
62406,624**,*****
4374,437**,*****
1187,118**,*****
8307,830**,*****
22154,221**,*****
3134,313**,*****
47710,477**,*****
8384,838**,*****
47187,471**,*****
1325,132**,*****
23121,231**,*****
3466,346**,*****
48235,482**,*****
4986,498**,*****
42975,429**,*****
22800,228**,*****
49074,490**,*****
42765,427**,*****
1442,144**,*****
61938,619**,*****
46313,463**,*****
1376,137**,*****
3607,360**,*****
44233,442**,*****
41578,415**,*****
3425,342**,*****
8529,852**,*****
49323,493**,*****
44960,449**,*****
5112,511**,*****
42184,421**,*****
22150,221**,*****
22136,221**,*****
4336,433**,*****
22215,222**,*****
46724,467**,*****
48724,487**,*****
1150,115**,*****
2227,222**,*****
62451,624**,*****
42917,429**,*****
4937,493**,*****
23119,231**,*****
34977,349**,*****
47717,477**,*****
46751,467**,*****
41458,414**,*****
46265,462**,*****
4185,418**,*****
34983,349**,*****
46921,469**,*****
1118,111**,*****
2476,247**,*****
4966,496**,*****
62037,620**,*****
7245,724**,*****
2803,280**,*****
22837,228**,*****
61628,616**,*****
42800,428**,*****
5023,502**,*****
48590,485**,*****
23027,230**,*****
5085,508**,*****
1828,182**,*****
2562,256**,*****
41948,419**,*****
23014,230**,*****
34965,349**,*****
8789,878**,*****
3428,342**,*****
7726,772**,*****
42698,426**,*****
44039,440**,*****
21033,210**,*****
1120,112**,*****
35428,354**,*****
1064,106**,*****
46729,467**,*****
62024,620**,*****
8742,874**,*****
23103,231**,*****
34649,346**,*****
61114,611**,*****
3961,396**,*****
8763,876**,*****
34389,343**,*****
44962,449**,*****
3621,362**,*****
21003,210**,*****
47258,472**,*****
4774,477**,*****
47258,472**,*****
8537,853**,*****
1163,116**,*****
5713,571**,*****
45005,450**,*****
49263,492**,*****
4152,415**,*****
22178,221**,*****
4404,440**,*****
22372,223**,*****
3645,364**,*****
47796,477**,*****
48410,484**,*****
7911,791**,*****
22324,223**,*****
44976,449**,*****
1836,183**,*****
3410,341**,*****
8615,861**,*****
22356,223**,*****
46056,460**,*****
42695,426**,*****
22112,221**,*****
47368,473**,*****
2228,222**,*****
1191,119**,*****
7721,772**,*****
3454,345**,*****
34949,349**,*****
41485,414**,*****
42145,421**,*****
41582,415**,*****
23060,230**,*****
61918,619**,*****
8353,835**,*****
1442,144**,*****
4053,405**,*****
5774,577**,*****
3450,345**,*****
42497,424**,*****
3985,398**,*****
1219,121**,*****
4336,433**,*****
4618,461**,*****
48977,489**,*****
1378,137**,*****
49234,492**,*****
7257,725**,*****
7563,756**,*****
7412,741**,*****
44603,446**,*****
7369,736**,*****
49476,494**,*****
42985,429**,*****
34418,344**,*****
48028,480**,*****
2411,241**,*****
47895,478**,*****
2731,273**,*****
22157,221**,*****
1125,112**,*****
47302,473**,*****
6979,697**,*****
2829,282**,*****
22731,227**,*****
42495,424**,*****
7427,742**,*****
3369,336**,*****
21502,215**,*****
7738,773**,*****
48766,487**,*****
7915,791**,*****
2509,250**,*****
6139,613**,*****
21912,219**,*****
22169,221**,*****
5005,500**,*****
42918,429**,*****
4001,400**,*****
5331,533**,*****
1476,147**,*****
46528,465**,*****
34316,343**,*****
8560,856**,*****
62061,620**,*****
8603,860**,*****
35011,350**,*****
41465,414**,*****
21907,219**,*****
7779,777**,*****
2812,281**,*****
49309,493**,*****
61059,610**,*****
3194,319**,*****
41870,418**,*****
21643,216**,*****
43003,430**,*****
4103,410**,*****
61023,610**,*****
2828,282**,*****
61228,612**,*****
2249,224**,*****
2509,250**,*****
44954,449**,*****
22126,221**,*****
46706,467**,*****
5653,565**,*****
6343,634**,*****
2566,256**,*****
61733,617**,*****
44260,442**,*****
41143,411**,*****
22356,223**,*****
7430,743**,*****
48583,485**,*****
2736,273**,*****
42953,429**,*****
23108,231**,*****
41114,411**,*****
22385,223**,*****
1681,168**,*****
35291,352**,*****
44916,449**,*****
22338,223**,*****
47756,477**,*****
41943,419**,*****
22151,221**,*****
34570,345**,*****
46750,467**,*****
2718,271**,*****
7393,739**,*****
41845,418**,*****
42141,421**,*****
46719,467**,*****
8285,828**,*****
8828,882**,*****
3481,348**,*****
3332,333**,*****
8763,876**,*****
7420,742**,*****
6526,652**,*****
46958,469**,*****
41727,417**,*****
47221,472**,*****
23010,230**,*****
3481,348**,*****
3076,307**,*****
47349,473**,*****
44902,449**,*****
8776,877**,*****
2037,203**,*****
3089,308**,*****
49440,494**,*****
34979,349**,*****
1322,132**,*****
46977,469**,*****
6971,697**,*****
47041,470**,*****
5019,501**,*****
48063,480**,*****
41551,415**,*****
4805,480**,*****
35353,353**,*****
5723,572**,*****
48904,489**,*****
5559,555**,*****
6695,669**,*****
8818,881**,*****
22210,222**,*****
61969,619**,*****
22215,222**,*****
5735,573**,*****
49485,494**,*****
22150,221**,*****
46327,463**,*****
3480,348**,*****
5112,511**,*****
41558,415**,*****
46912,469**,*****
7645,764**,*****
42813,428**,*****
4302,430**,*****
44010,440**,*****
62248,622**,*****
21300,213**,*****
3690,369**,*****
23119,231**,*****
3695,369**,*****
8754,875**,*****
41223,412**,*****
3027,302**,*****
23127,231**,*****
46221,462**,*****
5592,559**,*****
22222,222**,*****
42148,421**,*****
5040,504**,*****
6709,670**,*****
3359,335**,*****
22698,226**,*****
2708,270**,*****
3036,303**,*****
1730,173**,*****
5309,530**,*****
47579,475**,*****
61639,616**,*****
6343,634**,*****
34412,344**,*****
41937,419**,*****
5295,529**,*****
5373,537**,*****
8550,855**,*****
44468,444**,*****
47594,475**,*****
61973,619**,*****
41456,414**,*****
61456,614**,*****
41583,415**,*****
3617,361**,*****
8521,852**,*****
44715,447**,*****
7263,726**,*****
2858,285**,*****
3946,394**,*****
2783,278**,*****
7351,735**,*****
49084,490**,*****
47258,472**,*****
47616,476**,*****
6802,680**,*****
7909,790**,*****
41908,419**,*****
42400,424**,*****
2178,217**,*****
21455,214**,*****
8588,858**,*****
22600,226**,*****
3110,311**,*****
4304,430**,*****
61956,619**,*****
1752,175**,*****
22158,221**,*****
21502,215**,*****
22542,225**,*****
41038,410**,*****
41749,417**,*****
44252,442**,*****
4800,480**,*****
8219,821**,*****
4333,433**,*****
7252,725**,*****
3727,372**,*****
23036,230**,*****
5338,533**,*****
21913,219**,*****
21559,215**,*****
7288,728**,*****
41147,411**,*****
4583,458**,*****
44970,449**,*****
6556,655**,*****
49227,492**,*****
6935,693**,*****
48051,480**,*****
42818,428**,*****
1024,102**,*****
34524,345**,*****
5758,575**,*****
23015,230**,*****
3698,369**,*****
46723,467**,*****
22537,225**,*****
3462,346**,*****
23123,231**,*****
21550,215**,*****
8574,857**,*****
23129,231**,*****
3678,367**,*****
61759,617**,*****
1030,103**,*****
62200,622**,*****
7418,741**,*****
34883,348**,*****
48028,480**,*****
3481,348**,*****
42940,429**,*****
41747,417**,*****
48254,482**,*****
22853,228**,*****
42640,426**,*****
8248,824**,*****
42169,421**,*****
6754,675**,*****
8743,874**,*****
46923,469**,*****
4061,406**,*****
3078,307**,*****
41043,410**,*****
8793,879**,*****
2755,275**,*****
23016,230**,*****
1642,164**,*****
3042,304**,*****
2571,257**,*****
3065,306**,*****
5105,510**,*****
4546,454**,*****
3691,369**,*****
61718,617**,*****
3344,334**,*****
4729,472**,*****
41910,419**,*****
4529,452**,*****
48251,482**,*****
6945,694**,*****
8752,875**,*****
8710,871**,*****
8375,837**,*****
34009,340**,*****
49022,490**,*****
46283,462**,*****
4409,440**,*****
41925,419**,*****
22208,222**,*****
6924,692**,*****
44438,444**,*****
7704,770**,*****
2879,287**,*****
22209,222**,*****
8346,834**,*****
6209,620**,*****
48804,488**,*****
22221,222**,*****
6965,696**,*****
22359,223**,*****
6306,630**,*****
41907,419**,*****
2817,281**,*****
3041,304**,*****
61694,616**,*****
3751,375**,*****
62204,622**,*****
44504,445**,*****
47782,477**,*****
8808,880**,*****
35377,353**,*****
61989,619**,*****
3996,399**,*****
22784,227**,*****
2879,287**,*****
46723,467**,*****
35317,353**,*****
21302,213**,*****
46244,462**,*****
1633,163**,*****
21092,210**,*****
44486,444**,*****
46230,462**,*****
35223,352**,*****
22845,228**,*****
8719,871**,*****
4774,477**,*****
3068,306**,*****
45002,450**,*****
61439,614**,*****
8806,880**,*****
44916,449**,*****
41178,411**,*****
61606,616**,*****
61434,614**,*****
34440,344**,*****
62050,620**,*****
48714,487**,*****
21506,215**,*****
22387,223**,*****
3984,398**,*****
8386,838**,*****
2131,213**,*****
2797,279**,*****
41438,414**,*****
3727,372**,*****
3058,305**,*****
34861,348**,*****
8373,837**,*****
21028,210**,*****
21383,213**,*****
2250,225**,*****
22148,221**,*****
44409,444**,*****
42469,424**,*****
47375,473**,*****
49367,493**,*****
2203,220**,*****
41817,418**,*****
42221,422**,*****
7288,728**,*****
46600,466**,*****
6936,693**,*****
8742,874**,*****
2570,257**,*****
49242,492**,*****
34182,341**,*****
8857,885**,*****
44252,442**,*****
6642,664**,*****
34416,344**,*****
21550,215**,*****
2791,279**,*****
48436,484**,*****
61751,617**,*****
61765,617**,*****
21611,216**,*****
8780,878**,*****
5399,539**,*****
23054,230**,*****
34603,346**,*****
8322,832**,*****
8203,820**,*****
2560,256**,*****
22149,221**,*****
5728,572**,*****
42665,426**,*****
47293,472**,*****
61035,610**,*****
42653,426**,*****
4589,458**,*****
61449,614**,*****
21037,210**,*****
62377,623**,*****
34052,340**,*****
35240,352**,*****
34610,346**,*****
1023,102**,*****
34974,349**,*****
22818,228**,*****
41008,410**,*****
8314,831**,*****
47229,472**,*****
22158,221**,*****
46078,460**,*****
41771,417**,*****
4074,407**,*****
21452,214**,*****
35317,353**,*****
1355,135**,*****
3098,309**,*****
61728,617**,*****
6739,673**,*****
1060,106**,*****
48241,482**,*****
8529,852**,*****
3460,346**,*****
34544,345**,*****
7964,796**,*****
23025,230**,*****
41793,417**,*****
22777,227**,*****
42189,421**,*****
61190,611**,*****
47537,475**,*****
42651,426**,*****
42141,421**,*****
3463,346**,*****
4907,490**,*****
3099,309**,*****
8064,806**,*****
61662,616**,*****
6573,657**,*****
3753,375**,*****
47826,478**,*****
23004,230**,*****
23055,230**,*****
8212,821**,*****
8322,832**,*****
2862,286**,*****
22385,223**,*****
21129,211**,*****
8562,856**,*****
4946,494**,*****
8854,885**,*****
48441,484**,*****
8785,878**,*****
61751,617**,*****
4078,407**,*****
41747,417**,*****
42962,429**,*****
62461,624**,*****
4780,478**,*****
2865,286**,*****
5784,578**,*****
2835,283**,*****
3040,304**,*****
41972,419**,*****
44625,446**,*****
22320,223**,*****
6787,678**,*****
8553,855**,*****
2138,213**,*****
41931,419**,*****
5028,502**,*****
4113,411**,*****
61645,616**,*****
34371,343**,*****
48531,485**,*****
22845,228**,*****
2484,248**,*****
22168,221**,*****
2501,250**,*****
46574,465**,*****
35347,353**,*****
42939,429**,*****
41245,412**,*****
5311,531**,*****
61610,616**,*****
2579,257**,*****
44967,449**,*****
42962,429**,*****
8733,873**,*****
8248,824**,*****
44637,446**,*****
3423,342**,*****
42455,424**,*****
2856,285**,*****
2558,255**,*****
8285,828**,*****
21126,211**,*****
2812,281**,*****
22135,221**,*****
7313,731**,*****
2752,275**,*****
2744,274**,*****
1184,118**,*****
46319,463**,*****
61131,611**,*****
48242,482**,*****
42429,424**,*****
3113,311**,*****
1478,147**,*****
5600,560**,*****
34503,345**,*****
2755,275**,*****
7939,793**,*****
46208,462**,*****
7910,791**,*****
21600,216**,*****
46578,465**,*****
5609,560**,*****
1468,146**,*****
4378,437**,*****
41019,410**,*****
21399,213**,*****
2765,276**,*****
1204,120**,*****
35368,353**,*****
41469,414**,*****
7502,750**,*****
7247,724**,*****
49214,492**,*****
4190,419**,*****
4602,460**,*****
8222,822**,*****
48908,489**,*****
6112,611**,*****
6081,608**,*****
34379,343**,*****
1103,110**,*****
1014,101**,*****
5247,524**,*****
3451,345**,*****
1173,117**,*****
6678,667**,*****
7921,792**,*****
8232,823**,*****
21040,210**,*****
